car_id,engine,displacement,net_torque,horsepower
22676,V8,5.6,385.0,317.0
22677,V8,5.6,385.0,317.0
22678,V8,5.6,385.0,317.0
22679,V8,5.6,385.0,317.0
22680,V8,5.6,385.0,317.0
22681,V8,5.6,385.0,317.0
22682,V8,5.6,385.0,317.0
22683,V8,5.6,385.0,317.0
22684,V8,5.6,385.0,317.0
22685,V8,5.6,385.0,317.0
22686,V8,5.6,385.0,317.0
22687,V8,5.6,385.0,317.0
22688,V8,5.6,385.0,317.0
22689,V8,5.6,385.0,317.0
22690,V8,5.6,385.0,317.0
22691,V8,5.6,385.0,317.0
22692,V8,5.6,385.0,317.0
22693,V8,5.6,385.0,317.0
22694,V8,5.6,385.0,317.0
22695,V8,5.6,385.0,317.0
22696,V8,5.6,385.0,317.0
22697,V8,5.6,385.0,317.0
22698,V8,5.6,385.0,317.0
22699,V8,5.6,385.0,317.0
22700,V8,5.6,385.0,317.0
22701,V8,5.6,385.0,317.0
22702,V8,5.6,385.0,317.0
22703,V8,5.6,385.0,317.0
22704,V8,5.6,385.0,317.0
22705,V8,5.6,385.0,317.0
22706,V8,5.6,385.0,317.0
22707,V8,5.6,385.0,317.0
22708,V8,5.6,385.0,317.0
22709,V8,5.6,385.0,317.0
22710,V8,5.6,385.0,317.0
22711,V8,5.6,385.0,317.0
22712,V8,5.6,385.0,317.0
22713,V8,5.6,385.0,317.0
22714,V8,5.6,385.0,317.0
22715,V8,5.6,385.0,317.0
22716,V8,5.6,385.0,317.0
22717,V8,5.6,385.0,317.0
22718,V8,5.6,385.0,317.0
22719,V8,5.6,385.0,305.0
22720,V8,5.6,385.0,305.0
22721,V8,5.6,385.0,305.0
22722,V8,5.6,385.0,305.0
22723,V8,5.6,385.0,305.0
22724,V8,5.6,385.0,305.0
22725,V8,5.6,385.0,305.0
22726,V8,5.6,385.0,305.0
22727,V8,5.6,385.0,305.0
22728,V8,5.6,385.0,305.0
22729,V8,5.6,385.0,305.0
22730,V8,5.6,385.0,305.0
22731,V8,5.6,385.0,305.0
22732,V8,5.6,385.0,305.0
22733,V8,5.6,385.0,305.0
22734,V8,5.6,385.0,305.0
22735,V6,3.5,259.0,284.0
22736,V6,3.5,259.0,284.0
22737,V6,3.5,259.0,284.0
22738,V6,3.5,259.0,284.0
22739,V6,3.5,259.0,284.0
22740,V6,3.5,259.0,284.0
22741,V6,3.5,259.0,284.0
22742,V6,3.5,259.0,284.0
22743,V6,3.5,259.0,284.0
22744,V6,3.5,259.0,284.0
22745,V6,3.5,259.0,284.0
22746,V6,3.5,259.0,284.0
22747,V6,3.5,259.0,284.0
22748,V6,3.5,259.0,284.0
22749,V6,3.5,259.0,284.0
22750,V6,3.5,259.0,284.0
22751,V6,3.5,240.0,260.0
22752,V6,3.5,240.0,260.0
22753,V6,3.5,240.0,260.0
22754,V6,3.5,240.0,260.0
22755,V6,3.5,240.0,260.0
22756,V6,3.5,240.0,260.0
22757,V6,3.5,240.0,260.0
22758,V6,3.5,240.0,260.0
22759,V6,3.5,240.0,260.0
22760,V6,3.5,240.0,260.0
22761,V6,3.5,240.0,260.0
22762,V6,3.5,240.0,260.0
22763,V6,3.5,240.0,260.0
22764,V6,3.5,240.0,260.0
22765,V6,3.5,240.0,260.0
22766,V6,3.5,240.0,260.0
22767,V6,3.5,240.0,260.0
22768,l4,2.5,243.0,250.0
22769,V6,3.5,240.0,260.0
22770,l4,2.5,243.0,250.0
22771,V6,3.5,240.0,260.0
22772,V6,3.5,240.0,260.0
22773,l4,2.5,243.0,250.0
22774,V6,3.5,240.0,260.0
22775,l4,2.5,243.0,250.0
22776,V6,3.5,240.0,260.0
22777,l4,2.5,243.0,250.0
22778,V6,3.5,240.0,260.0
22779,V6,3.5,240.0,260.0
22780,l4,2.5,243.0,250.0
22781,V6,3.5,240.0,260.0
22782,V6,3.5,240.0,260.0
22783,V6,3.5,240.0,260.0
22784,V6,3.5,240.0,260.0
22785,V6,3.5,240.0,260.0
22786,V6,3.5,240.0,260.0
22787,V6,3.5,240.0,260.0
22788,V6,3.5,240.0,260.0
22789,V6,4.0,288.0,266.0
22790,V8,5.6,388.0,310.0
22791,V6,4.0,288.0,266.0
22792,V6,4.0,288.0,266.0
22793,V6,4.0,288.0,266.0
22794,V6,4.0,288.0,266.0
22795,V6,4.0,288.0,266.0
22796,V6,4.0,288.0,266.0
22797,V6,4.0,288.0,266.0
22798,V6,4.0,288.0,266.0
22799,V8,5.6,388.0,310.0
22800,V6,4.0,288.0,266.0
22801,V6,4.0,288.0,266.0
22802,V6,4.0,288.0,266.0
22803,V6,4.0,288.0,266.0
22804,V6,4.0,288.0,266.0
22805,V6,4.0,288.0,266.0
22806,V6,4.0,288.0,266.0
22807,V6,4.0,288.0,266.0
22808,V8,5.6,388.0,310.0
22809,V6,4.0,288.0,266.0
22810,V6,4.0,288.0,266.0
22811,V6,4.0,288.0,266.0
22812,V6,4.0,288.0,266.0
22813,V6,4.0,288.0,266.0
22814,V6,4.0,288.0,266.0
22815,V8,5.6,388.0,310.0
22816,V6,4.0,288.0,266.0
22817,V6,4.0,288.0,266.0
22818,V6,4.0,288.0,266.0
22819,V6,4.0,288.0,266.0
22820,V6,4.0,288.0,266.0
22821,V6,4.0,288.0,266.0
22822,V6,4.0,288.0,266.0
22823,V8,5.6,380.0,310.0
22824,V8,5.6,380.0,310.0
22825,V6,4.0,288.0,266.0
22826,V6,4.0,288.0,266.0
22827,V6,4.0,288.0,266.0
22828,V6,4.0,288.0,266.0
22829,V8,5.6,380.0,310.0
22830,V8,5.6,380.0,310.0
22831,V6,4.0,288.0,266.0
22832,V6,4.0,288.0,266.0
22833,V6,4.0,288.0,266.0
22834,V6,4.0,288.0,266.0
22835,V6,4.0,288.0,266.0
22836,V6,4.0,288.0,266.0
22837,V6,4.0,288.0,266.0
22838,V6,4.0,288.0,266.0
22839,V6,4.0,288.0,266.0
22840,V6,4.0,291.0,270.0
22841,V6,4.0,291.0,270.0
22842,V6,4.0,291.0,270.0
22843,V6,4.0,291.0,270.0
22844,V6,4.0,291.0,270.0
22845,V6,4.0,291.0,270.0
22846,V6,4.0,291.0,270.0
22847,V6,4.0,291.0,270.0
22848,V6,4.0,291.0,270.0
22849,V6,4.0,291.0,270.0
22850,V6,4.0,291.0,270.0
22851,V6,4.0,291.0,270.0
22852,V6,4.0,291.0,270.0
22853,V6,4.0,291.0,270.0
22854,V6,4.0,291.0,270.0
22855,V6,3.5,265.0,240.0
22856,V6,3.5,265.0,240.0
22857,V6,3.5,265.0,240.0
22858,V6,3.5,265.0,240.0
22859,V6,3.5,265.0,240.0
22860,V6,3.5,265.0,240.0
22861,V6,3.5,265.0,240.0
22862,V6,3.5,265.0,240.0
22863,V6,3.5,265.0,240.0
22864,V6,3.5,240.0,250.0
22865,V6,3.5,265.0,240.0
22866,V6,3.5,265.0,240.0
22867,V6,3.5,265.0,240.0
22868,V6,3.5,265.0,240.0
22869,V6,3.5,265.0,240.0
22870,V6,3.5,265.0,240.0
22871,V6,3.5,265.0,240.0
22872,V6,3.5,240.0,250.0
22873,V6,3.5,265.0,240.0
22874,V6,3.5,265.0,240.0
22875,V6,3.5,265.0,240.0
22876,V6,3.5,240.0,250.0
22877,V6,3.5,265.0,240.0
22878,V6,3.5,265.0,240.0
22879,V6,3.3,200.0,170.0
22880,V6,3.3,200.0,170.0
22881,V6,3.3,200.0,170.0
22882,V6,3.3,200.0,170.0
22883,V6,3.3,200.0,170.0
22884,V6,3.3,200.0,170.0
22885,V6,3.3,200.0,170.0
22886,V6,3.3,200.0,170.0
22887,V6,3.3,196.0,168.0
22888,V6,3.3,200.0,170.0
22889,V6,3.3,200.0,170.0
22890,V6,3.3,200.0,170.0
22891,V6,3.3,200.0,170.0
22892,V6,3.3,200.0,170.0
22893,V6,3.3,200.0,170.0
22894,V6,3.3,200.0,170.0
22895,V6,3.3,200.0,170.0
22896,V6,3.3,196.0,168.0
22897,V6,3.3,196.0,168.0
22898,V6,3.3,196.0,168.0
22899,V6,3.3,196.0,168.0
22900,V6,3.3,196.0,168.0
22901,V6,3.3,196.0,168.0
22902,V6,3.3,196.0,168.0
22903,V6,3.3,196.0,168.0
22904,V6,3.3,196.0,168.0
22905,V6,3.3,196.0,168.0
22906,V6,3.3,196.0,168.0
22907,V6,3.3,196.0,168.0
22908,V6,3.3,196.0,168.0
22909,V6,3.3,196.0,168.0
22910,V6,3.3,196.0,168.0
22911,V6,3.3,196.0,168.0
22912,V6,3.3,196.0,168.0
22913,V6,3.3,196.0,168.0
22914,V6,3.3,196.0,168.0
22915,V6,3.3,196.0,168.0
22916,V6,3.3,196.0,168.0
22917,V6,3.3,196.0,168.0
22918,V6,3.3,196.0,168.0
22919,,,,
22920,,,,
22921,,,,
22922,,,,
22923,,,,
22924,,,,
22925,,,,
22926,,,,
22927,,,,
22928,,,,
22929,,,,
22930,,,,
22931,,,,
22932,,,,
22933,,,,
22934,,,,
22935,,,,
22936,,,,
22937,,,,
22938,,,,
22939,,,,
22940,,,,
22941,,,,
22942,,,,
22943,,,,
22944,,,,
22945,,,,
22946,,,,
22947,,,,
22948,,,,
22949,,,,
22950,,,,
22951,,,,
22952,,,,
22953,,,,
22954,,,,
22955,,,,
22956,,,,
22957,,,,
22958,,,,
22959,,,,
22960,,,,
22961,,,,
22962,,,,
22963,,,,
22964,,,,
22965,,,,
22966,,,,
22967,,,,
22968,V8,5.6,394.0,390.0
22969,V8,5.6,394.0,390.0
22970,V8,5.6,394.0,390.0
22971,V8,5.6,394.0,390.0
22972,V8,5.6,394.0,390.0
22973,V8,5.6,394.0,390.0
22974,V8,5.6,394.0,390.0
22975,V8,5.6,394.0,390.0
22976,V8,5.6,394.0,390.0
22977,V8,5.6,394.0,390.0
22978,V8,5.6,394.0,390.0
22979,V8,5.6,394.0,390.0
22980,V8,5.6,394.0,390.0
22981,V8,5.6,394.0,390.0
22982,V8,5.6,394.0,390.0
22983,V8,5.6,394.0,390.0
22984,V8,5.0,555.0,310.0
22985,V8,5.0,555.0,310.0
22986,V8,5.0,555.0,310.0
22987,V8,5.0,555.0,310.0
22988,V8,5.0,555.0,310.0
22989,V8,5.0,555.0,310.0
22990,V8,5.0,555.0,310.0
22991,V8,5.0,555.0,310.0
22992,V8,5.0,555.0,310.0
22993,V8,5.0,555.0,310.0
22994,V8,5.6,394.0,390.0
22995,V8,5.6,394.0,390.0
22996,V8,5.6,394.0,390.0
22997,V8,5.6,394.0,390.0
22998,V8,5.6,394.0,390.0
22999,V8,5.6,394.0,390.0
23000,V8,5.6,394.0,390.0
23001,V8,5.6,394.0,390.0
23002,V8,5.6,394.0,390.0
23003,V8,5.6,394.0,390.0
23004,V8,5.6,394.0,390.0
23005,V8,5.6,394.0,390.0
23006,V8,5.6,394.0,390.0
23007,V8,5.0,555.0,310.0
23008,V8,5.0,555.0,310.0
23009,V8,5.0,555.0,310.0
23010,V8,5.0,555.0,310.0
23011,V8,5.6,394.0,390.0
23012,V8,5.6,394.0,390.0
23013,V8,5.6,394.0,390.0
23014,V8,5.6,394.0,390.0
23015,V8,5.6,394.0,390.0
23016,V8,5.6,394.0,390.0
23017,V8,5.6,394.0,390.0
23018,V8,5.6,394.0,390.0
23019,V8,5.6,394.0,390.0
23020,V8,5.6,394.0,390.0
23021,V8,5.6,394.0,390.0
23022,V8,5.6,394.0,390.0
23023,V8,5.6,394.0,390.0
23024,V8,5.6,394.0,390.0
23025,V8,5.6,394.0,390.0
23026,V8,5.6,394.0,390.0
23027,V8,5.6,394.0,390.0
23028,V8,5.6,394.0,390.0
23029,V8,5.6,394.0,390.0
23030,V8,5.0,555.0,310.0
23031,V8,5.0,555.0,310.0
23032,V8,5.0,555.0,310.0
23033,V8,5.0,555.0,310.0
23034,V8,5.0,555.0,310.0
23035,V8,5.0,555.0,310.0
23036,V8,5.0,555.0,310.0
23037,V8,5.0,555.0,310.0
23038,V8,5.0,555.0,310.0
23039,V8,5.0,555.0,310.0
23040,V8,5.6,394.0,390.0
23041,V8,5.6,394.0,390.0
23042,V8,5.6,394.0,390.0
23043,V8,5.6,394.0,390.0
23044,V8,5.6,394.0,390.0
23045,V8,5.6,394.0,390.0
23046,V8,5.6,394.0,390.0
23047,V8,5.6,394.0,390.0
23048,V8,5.6,394.0,390.0
23049,V8,5.6,394.0,390.0
23050,V8,5.6,394.0,390.0
23051,V8,5.6,394.0,390.0
23052,V8,5.6,394.0,390.0
23053,V8,5.6,394.0,390.0
23054,V8,5.6,394.0,390.0
23055,V8,5.6,394.0,390.0
23056,V8,5.0,555.0,310.0
23057,V8,5.0,555.0,310.0
23058,V8,5.0,555.0,310.0
23059,V8,5.0,555.0,310.0
23060,V8,5.0,555.0,310.0
23061,V8,5.0,555.0,310.0
23062,V8,5.0,555.0,310.0
23063,V8,5.6,394.0,390.0
23064,V8,5.6,394.0,390.0
23065,V8,5.6,394.0,390.0
23066,V8,5.0,555.0,310.0
23067,V8,5.6,401.0,390.0
23068,V8,5.6,401.0,390.0
23069,V8,5.6,401.0,390.0
23070,V8,5.6,401.0,390.0
23071,V8,5.6,401.0,390.0
23072,V8,5.0,555.0,310.0
23073,V8,5.0,555.0,310.0
23074,V8,5.0,555.0,310.0
23075,V8,5.0,555.0,310.0
23076,V8,5.0,555.0,310.0
23077,V8,5.6,401.0,390.0
23078,V8,5.6,401.0,390.0
23079,V8,5.6,401.0,390.0
23080,V8,5.6,401.0,390.0
23081,V8,5.0,555.0,310.0
23082,V8,5.0,555.0,310.0
23083,V8,5.0,555.0,310.0
23084,V8,5.6,385.0,317.0
23085,V8,5.6,385.0,317.0
23086,V8,5.6,385.0,317.0
23087,V8,5.6,385.0,317.0
23088,V8,5.6,385.0,317.0
23089,V8,5.6,385.0,317.0
23090,V8,5.6,385.0,317.0
23091,V8,5.6,385.0,317.0
23092,V8,5.6,385.0,317.0
23093,V8,5.6,385.0,317.0
23094,V8,5.6,385.0,317.0
23095,V8,5.6,385.0,317.0
23096,V8,5.6,385.0,317.0
23097,V8,5.6,385.0,317.0
23098,V8,5.6,385.0,317.0
23099,V8,5.6,385.0,317.0
23100,V8,5.6,385.0,317.0
23101,V8,5.6,385.0,317.0
23102,V8,5.6,385.0,317.0
23103,V8,5.6,385.0,317.0
23104,V8,5.6,385.0,317.0
23105,V8,5.6,385.0,317.0
23106,V8,5.6,385.0,317.0
23107,V8,5.6,385.0,317.0
23108,V8,5.6,385.0,317.0
23109,V8,5.6,385.0,317.0
23110,V8,5.6,385.0,317.0
23111,V8,5.6,385.0,317.0
23112,V8,5.6,385.0,317.0
23113,V8,5.6,385.0,317.0
23114,V8,5.6,385.0,317.0
23115,V8,5.6,385.0,317.0
23116,V8,5.6,385.0,317.0
23117,V8,5.6,385.0,317.0
23118,V8,5.6,385.0,317.0
23119,V8,5.6,385.0,317.0
23120,V8,5.6,385.0,317.0
23121,V8,5.6,385.0,317.0
23122,V8,5.6,385.0,317.0
23123,V8,5.6,385.0,317.0
23124,V8,5.6,385.0,317.0
23125,V8,5.6,385.0,317.0
23126,V8,5.6,385.0,317.0
23127,V8,5.6,385.0,317.0
23128,V8,5.6,385.0,317.0
23129,V8,5.6,385.0,317.0
23130,V8,5.6,385.0,317.0
23131,V8,5.6,385.0,317.0
23132,V8,5.6,385.0,317.0
23133,V8,5.6,385.0,317.0
23134,V8,5.6,385.0,317.0
23135,V8,5.6,385.0,317.0
23136,V8,5.6,385.0,317.0
23137,V8,5.6,385.0,317.0
23138,V8,5.6,385.0,317.0
23139,V8,5.6,385.0,317.0
23140,V8,5.6,385.0,317.0
23141,V8,5.6,385.0,317.0
23142,V8,5.6,385.0,317.0
23143,V8,5.6,385.0,317.0
23144,V8,5.6,385.0,317.0
23145,V8,5.6,385.0,317.0
23146,V8,5.6,385.0,317.0
23147,V8,5.6,385.0,317.0
23148,V8,5.6,385.0,317.0
23149,V8,5.6,385.0,317.0
23150,V8,5.6,385.0,317.0
23151,V8,5.6,385.0,317.0
23152,V8,5.6,385.0,317.0
23153,V8,5.6,385.0,317.0
23154,V8,5.6,385.0,317.0
23155,V8,5.6,385.0,317.0
23156,V8,5.6,385.0,317.0
23157,V8,5.6,385.0,317.0
23158,V8,5.6,385.0,317.0
23159,V8,5.6,385.0,317.0
23160,V8,5.6,385.0,317.0
23161,V8,5.6,385.0,317.0
23162,V8,5.6,385.0,317.0
23163,V8,5.6,385.0,317.0
23164,V8,5.6,385.0,317.0
23165,V8,5.6,385.0,317.0
23166,V8,5.6,385.0,317.0
23167,V8,5.6,385.0,317.0
23168,V8,5.6,385.0,317.0
23169,V8,5.6,385.0,317.0
23170,V8,5.6,385.0,317.0
23171,V8,5.6,385.0,317.0
23172,V8,5.6,385.0,317.0
23173,V8,5.6,385.0,317.0
23174,V8,5.6,385.0,317.0
23175,V8,5.6,385.0,317.0
23176,V8,5.6,385.0,317.0
23177,V8,5.6,385.0,317.0
23178,V8,5.6,385.0,317.0
23179,V8,5.6,385.0,317.0
23180,V8,5.6,385.0,317.0
23181,V8,5.6,385.0,317.0
23182,V8,5.6,385.0,317.0
23183,V8,5.6,385.0,317.0
23184,V8,5.6,385.0,317.0
23185,V8,5.6,385.0,317.0
23186,V8,5.6,385.0,317.0
23187,V8,5.6,385.0,317.0
23188,V8,5.6,385.0,317.0
23189,V8,5.6,385.0,317.0
23190,V8,5.6,385.0,317.0
23191,V8,5.6,385.0,317.0
23192,V8,5.6,385.0,317.0
23193,V8,5.6,385.0,317.0
23194,V8,5.6,385.0,317.0
23195,V8,5.6,385.0,317.0
23196,V8,5.6,385.0,317.0
23197,V8,5.6,385.0,317.0
23198,V8,5.6,385.0,317.0
23199,V8,5.6,385.0,317.0
23200,V8,5.6,385.0,317.0
23201,V8,5.6,385.0,317.0
23202,V8,5.6,385.0,317.0
23203,V8,5.6,385.0,317.0
23204,V8,5.6,385.0,317.0
23205,V8,5.6,385.0,317.0
23206,V8,5.6,385.0,317.0
23207,V8,5.6,385.0,317.0
23208,V8,5.6,385.0,317.0
23209,V8,5.6,385.0,317.0
23210,V8,5.6,385.0,317.0
23211,V8,5.6,385.0,317.0
23212,V8,5.6,385.0,317.0
23213,V8,5.6,385.0,317.0
23214,V8,5.6,385.0,317.0
23215,V8,5.6,385.0,317.0
23216,V8,5.6,385.0,317.0
23217,V8,5.6,385.0,317.0
23218,V8,5.6,385.0,317.0
23219,V8,5.6,385.0,317.0
23220,V8,5.6,385.0,317.0
23221,V8,5.6,385.0,317.0
23222,V8,5.6,385.0,317.0
23223,V8,5.6,385.0,317.0
23224,V8,5.6,385.0,317.0
23225,V8,5.6,385.0,317.0
23226,V8,5.6,385.0,317.0
23227,V8,5.6,385.0,317.0
23228,V8,5.6,385.0,317.0
23229,V8,5.6,385.0,317.0
23230,V8,5.6,385.0,317.0
23231,V8,5.6,385.0,317.0
23232,V8,5.6,385.0,317.0
23233,V8,5.6,385.0,317.0
23234,V8,5.6,385.0,317.0
23235,V8,5.6,385.0,317.0
23236,V8,5.6,385.0,317.0
23237,V8,5.6,385.0,317.0
23238,V8,5.6,385.0,317.0
23239,V8,5.6,385.0,317.0
23240,V8,5.6,385.0,317.0
23241,V8,5.6,385.0,317.0
23242,V8,5.6,385.0,317.0
23243,V8,5.6,385.0,317.0
23244,V8,5.6,385.0,317.0
23245,V8,5.6,385.0,317.0
23246,V8,5.6,385.0,317.0
23247,V8,5.6,385.0,317.0
23248,V8,5.6,385.0,317.0
23249,V8,5.6,385.0,317.0
23250,V8,5.6,385.0,317.0
23251,V8,5.6,385.0,317.0
23252,V8,5.6,385.0,317.0
23253,V8,5.6,385.0,317.0
23254,V8,5.6,385.0,317.0
23255,V8,5.6,385.0,317.0
23256,V8,5.6,385.0,317.0
23257,V8,5.6,385.0,317.0
23258,V8,5.6,385.0,317.0
23259,V8,5.6,385.0,317.0
23260,V8,5.6,385.0,317.0
23261,V8,5.6,385.0,317.0
23262,V8,5.6,385.0,317.0
23263,V8,5.6,385.0,317.0
23264,V8,5.6,385.0,317.0
23265,V8,5.6,385.0,317.0
23266,V8,5.6,385.0,317.0
23267,V8,5.6,385.0,317.0
23268,V8,5.6,385.0,317.0
23269,V8,5.6,385.0,317.0
23270,V8,5.6,385.0,317.0
23271,V8,5.6,385.0,317.0
23272,V8,5.6,385.0,317.0
23273,V8,5.6,385.0,317.0
23274,V8,5.6,385.0,317.0
23275,V8,5.6,385.0,317.0
23276,V8,5.6,385.0,317.0
23277,V8,5.6,385.0,317.0
23278,V8,5.6,385.0,317.0
23279,V8,5.6,385.0,317.0
23280,V8,5.6,385.0,317.0
23281,V8,5.6,385.0,317.0
23282,V8,5.6,385.0,317.0
23283,V8,5.6,385.0,317.0
23284,V8,5.6,385.0,317.0
23285,V8,5.6,385.0,317.0
23286,V8,5.6,385.0,317.0
23287,V8,5.6,385.0,317.0
23288,V8,5.6,385.0,317.0
23289,V8,5.6,385.0,317.0
23290,V8,5.6,385.0,317.0
23291,V8,5.6,385.0,317.0
23292,V8,5.6,385.0,317.0
23293,V8,5.6,385.0,317.0
23294,V8,5.6,379.0,305.0
23295,V8,5.6,379.0,305.0
23296,V8,5.6,379.0,305.0
23297,V8,5.6,379.0,305.0
23298,V8,5.6,379.0,305.0
23299,V8,5.6,379.0,305.0
23300,V8,5.6,379.0,305.0
23301,V8,5.6,379.0,305.0
23302,V8,5.6,379.0,305.0
23303,V8,5.6,379.0,305.0
23304,V8,5.6,379.0,305.0
23305,V8,5.6,379.0,305.0
23306,V8,5.6,379.0,305.0
23307,V8,5.6,379.0,305.0
23308,V8,5.6,379.0,305.0
23309,V8,5.6,379.0,305.0
23310,V8,5.6,379.0,305.0
23311,V8,5.6,379.0,305.0
23312,V8,5.6,379.0,305.0
23313,V8,5.6,379.0,305.0
23314,V8,5.6,379.0,305.0
23315,V8,5.6,379.0,305.0
23316,V8,5.6,379.0,305.0
23317,V8,5.6,379.0,305.0
23318,V8,5.6,379.0,305.0
23319,V8,5.6,379.0,305.0
23320,V8,5.6,379.0,305.0
23321,V8,5.6,379.0,305.0
23322,V8,5.6,379.0,305.0
23323,V8,5.6,379.0,305.0
23324,V8,5.6,379.0,305.0
23325,V8,5.6,379.0,305.0
23326,V8,5.6,379.0,305.0
23327,V8,5.6,379.0,305.0
23328,V8,5.6,379.0,305.0
23329,V8,5.6,379.0,305.0
23330,V8,5.6,379.0,305.0
23331,V8,5.6,379.0,305.0
23332,V8,5.6,379.0,305.0
23333,V8,5.6,379.0,305.0
23334,V8,5.6,379.0,305.0
23335,V8,5.6,379.0,305.0
23336,V8,5.6,379.0,305.0
23337,V8,5.6,379.0,305.0
23338,V8,5.6,379.0,305.0
23339,V8,5.6,379.0,305.0
23340,V8,5.6,379.0,305.0
23341,V8,5.6,379.0,305.0
23342,V8,5.6,379.0,305.0
23343,V8,5.6,379.0,305.0
23344,V8,5.6,379.0,305.0
23345,V8,5.6,379.0,305.0
23346,V8,5.6,379.0,305.0
23347,V8,5.6,379.0,305.0
23348,V8,5.6,379.0,305.0
23349,V8,5.6,379.0,305.0
23350,V8,5.6,379.0,305.0
23351,V8,5.6,379.0,305.0
23352,V8,5.6,379.0,305.0
23353,V8,5.6,379.0,305.0
23354,V6,3.5,240.0,260.0
23355,V6,3.5,240.0,260.0
23356,V6,3.5,240.0,260.0
23357,V6,3.5,240.0,260.0
23358,V6,3.5,240.0,260.0
23359,V6,3.5,240.0,260.0
23360,V6,3.5,240.0,260.0
23361,V6,3.5,240.0,260.0
23362,l4,2.5,243.0,250.0
23363,V6,3.5,240.0,260.0
23364,V6,3.5,240.0,260.0
23365,V6,3.5,240.0,260.0
23366,V6,3.5,240.0,260.0
23367,l4,2.5,243.0,250.0
23368,l4,2.5,243.0,250.0
23369,V6,3.5,240.0,260.0
23370,V6,3.5,240.0,260.0
23371,V6,3.5,240.0,260.0
23372,V6,3.5,240.0,260.0
23373,l4,2.5,243.0,250.0
23374,V6,3.5,240.0,260.0
23375,V6,3.5,240.0,260.0
23376,V6,3.5,240.0,260.0
23377,V6,3.5,240.0,260.0
23378,V6,3.5,240.0,260.0
23379,V6,3.5,240.0,260.0
23380,V6,3.5,240.0,260.0
23381,V6,3.5,240.0,260.0
23382,V6,3.5,248.0,265.0
23383,V6,3.5,240.0,260.0
23384,V6,3.5,240.0,260.0
23385,V6,3.5,240.0,260.0
23386,V6,3.5,240.0,260.0
23387,V6,3.5,240.0,260.0
23388,V6,3.5,240.0,260.0
23389,V6,3.5,240.0,260.0
23390,V6,3.5,240.0,260.0
23391,V6,3.5,240.0,260.0
23392,V6,3.5,240.0,260.0
23393,V6,3.5,240.0,260.0
23394,V6,3.5,240.0,260.0
23395,V6,3.5,240.0,260.0
23396,V6,3.5,240.0,260.0
23397,V6,3.5,240.0,260.0
23398,V6,3.5,240.0,260.0
23399,V6,3.5,240.0,260.0
23400,V6,3.5,240.0,260.0
23401,V6,3.5,240.0,260.0
23402,V6,3.5,248.0,265.0
23403,V6,3.5,240.0,260.0
23404,V6,3.5,240.0,260.0
23405,V6,3.5,240.0,260.0
23406,V6,3.5,240.0,260.0
23407,V6,3.5,240.0,260.0
23408,V6,3.5,240.0,260.0
23409,V6,3.5,240.0,260.0
23410,V6,3.5,240.0,260.0
23411,V6,3.5,248.0,265.0
23412,V6,3.5,240.0,260.0
23413,V6,3.5,240.0,260.0
23414,V6,3.5,248.0,265.0
23415,V6,3.5,248.0,265.0
23416,V6,3.5,248.0,265.0
23417,V6,3.5,248.0,265.0
23418,V6,3.5,248.0,265.0
23419,V6,3.5,248.0,265.0
23420,V6,3.5,248.0,265.0
23421,V6,3.5,248.0,265.0
23422,V6,3.5,248.0,265.0
23423,V6,3.5,248.0,265.0
23424,V6,3.5,248.0,265.0
23425,V6,3.5,244.0,240.0
23426,V6,3.5,244.0,240.0
23427,V6,3.5,244.0,240.0
23428,V6,3.5,244.0,240.0
23429,V6,3.5,244.0,240.0
23430,V6,3.5,246.0,245.0
23431,V6,3.5,246.0,245.0
23432,V6,3.5,246.0,245.0
23433,V6,3.5,246.0,245.0
23434,V6,3.5,246.0,245.0
23435,V6,3.5,246.0,245.0
23436,V6,3.5,246.0,245.0
23437,V6,3.5,246.0,245.0
23438,V6,3.5,246.0,245.0
23439,V6,3.5,246.0,245.0
23440,V6,3.5,246.0,245.0
23441,V6,3.5,246.0,245.0
23442,V6,3.5,246.0,245.0
23443,V6,3.5,246.0,245.0
23444,V6,3.5,246.0,245.0
23445,V6,3.5,246.0,245.0
23446,V6,3.5,246.0,245.0
23447,V6,3.5,246.0,245.0
23448,V6,3.5,246.0,245.0
23449,l4,1.6,115.0,125.0
23450,l4,1.6,115.0,125.0
23451,l4,1.6,115.0,125.0
23452,l4,1.6,115.0,125.0
23453,l4,1.6,115.0,125.0
23454,l4,1.6,115.0,125.0
23455,V6,3.5,261.0,300.0
23456,V6,3.5,261.0,300.0
23457,V6,3.5,261.0,300.0
23458,V6,3.5,261.0,300.0
23459,V6,3.5,261.0,300.0
23460,V6,3.5,261.0,300.0
23461,V6,3.5,261.0,300.0
23462,V6,3.5,261.0,300.0
23463,V6,3.5,261.0,300.0
23464,V6,3.5,261.0,300.0
23465,V6,3.5,261.0,290.0
23466,V6,3.5,261.0,290.0
23467,V6,3.5,261.0,290.0
23468,V6,3.5,261.0,290.0
23469,V6,3.5,261.0,290.0
23470,V6,3.5,261.0,290.0
23471,V6,3.5,261.0,290.0
23472,V6,3.5,261.0,290.0
23473,V6,3.5,261.0,290.0
23474,V6,3.5,261.0,290.0
23475,V6,3.5,261.0,290.0
23476,V6,3.5,261.0,290.0
23477,V6,3.5,261.0,290.0
23478,V6,3.5,261.0,290.0
23479,V6,3.5,261.0,290.0
23480,V6,3.5,261.0,290.0
23481,V6,3.5,261.0,290.0
